Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid;Elgeseter CO mg/m³ Day;Dekning;Elgeseter NO2 µg/m³ Day;Dekning;Elgeseter NO µg/m³ Day;Dekning;Elgeseter NOx µg/m³ Day;Dekning;Elgeseter PM10 µg/m³ Day;Dekning;Elgeseter PM2.5 µg/m³ Day;Dekning
17.10.2010 00:00;;;;0;;0;;0;16,1291666667;100;9,7666666667;100
18.10.2010 00:00;;;;0;;0;;0;70,1434782609;96;11,3347826087;96
19.10.2010 00:00;;;;0;;0;;0;12,5541666667;100;6,6208333333;100
20.10.2010 00:00;;;;0;;0;;0;13,1791666667;100;7,8041666667;100
21.10.2010 00:00;;;;0;;0;;0;31,9409090909;92;12,0875;100
22.10.2010 00:00;;;;0;;0;;0;34,5083333333;100;8,1916666667;100
23.10.2010 00:00;;;;0;;0;;0;11,7391304348;96;6,7625;100
24.10.2010 00:00;;;;0;;0;;0;9,2380952381;88;5,1625;100
25.10.2010 00:00;;;;0;;0;;0;8,5875;100;5,9791666667;100
26.10.2010 00:00;;;;0;;0;;0;62,9541666667;100;15,5541666667;100
27.10.2010 00:00;;;;0;;0;;0;69,7608695652;96;7,725;100
28.10.2010 00:00;;;;54;;54;;54;81,8136363636;92;14,2304347826;96
29.10.2010 00:00;;;68,0541666667;100;104,4458333333;100;227,6375;100;18,5083333333;100;9,3875;100
30.10.2010 00:00;;;44,2041666667;100;53,2666666667;100;125,5791666667;100;25,1272727273;92;7,8125;100
31.10.2010 00:00;;;45,7;100;50,3958333333;100;122,6916666667;100;83,175;100;13,1541666667;100
01.11.2010 00:00;;;53,75;100;67,0833333333;100;156,25;100;13,2347826087;96;8,8958333333;100
02.11.2010 00:00;;;49,9583333333;100;49,7625;100;126;100;66,4333333333;100;9,2318181818;92
03.11.2010 00:00;;;71,8416666667;100;120,6208333333;100;256,15;100;70,2041666667;100;14,5583333333;100
04.11.2010 00:00;;;42,0125;100;38,8208333333;100;101,3208333333;100;12,9541666667;100;6,1333333333;100
05.11.2010 00:00;;;47,5608695652;96;41,6913043478;96;111,2565217391;96;10,0666666667;100;6,7916666667;100
06.11.2010 00:00;;;36,3375;100;24,275;100;73,4416666667;100;7,3391304348;96;5,2125;100
07.11.2010 00:00;;;42,2416666667;100;37,0166666667;100;98,7958333333;100;;50;7,5166666667;100
08.11.2010 00:00;;;98,0583333333;100;187,625;100;384,7458333333;100;;0;21,5833333333;100
09.11.2010 00:00;;;114,5041666667;100;248,6708333333;100;494,4875;100;;0;25,75;100
10.11.2010 00:00;;;76,9666666667;100;123,1375;100;265,1208333333;100;;0;14,5625;100
11.11.2010 00:00;;;85;100;153,2;100;319,0875;100;;50;15,2217391304;96
12.11.2010 00:00;;;81,9782608696;96;132,9652173913;96;285,1391304348;96;15,6818181818;92;8,725;100
13.11.2010 00:00;;;66,6708333333;100;144,5666666667;100;287,5583333333;100;21,875;83;18,075;100
14.11.2010 00:00;;;49,2916666667;100;86,2708333333;100;181,1208333333;100;25,3363636364;92;16,0458333333;100
15.11.2010 00:00;;;55,8875;100;79,4;100;177,2125;100;13,8086956522;96;8,4375;100
16.11.2010 00:00;;;88,3416666667;100;184,6083333333;100;370,4291666667;100;27,1125;100;18,5347826087;96
17.11.2010 00:00;;;97,9125;100;254,4541666667;100;486,7291666667;100;42,2291666667;100;28,0739130435;96
18.11.2010 00:00;;;92,447826087;96;202,3695652174;96;401,6608695652;96;37,3652173913;96;22,1347826087;96
19.11.2010 00:00;;;113,4666666667;100;273,9958333333;100;532,1375;100;65,5916666667;100;35,175;100
20.11.2010 00:00;;;78,8166666667;100;102,0375;100;234,7166666667;100;16,7125;100;11,2208333333;100
21.11.2010 00:00;;;86,05;100;189,8958333333;100;376,2166666667;100;43,1375;100;29,3125;100
22.11.2010 00:00;;;75,5625;100;134,8958333333;100;281,6916666667;100;24,2416666667;100;12,9;100
23.11.2010 00:00;;;74,8958333333;100;122,3583333333;100;261,8541666667;100;26,8708333333;100;15,3041666667;100
24.11.2010 00:00;;;75,3291666667;100;115,0333333333;100;251,0916666667;100;19,2958333333;100;12,5208333333;100
25.11.2010 00:00;;;78,9826086957;96;163,9913043478;96;329,547826087;96;34,8958333333;100;23,9958333333;100
26.11.2010 00:00;;;101,9958333333;100;243,825;100;474,5666666667;100;45,2458333333;100;29,7083333333;100
27.11.2010 00:00;;;73,6416666667;100;118,2583333333;100;254,3583333333;100;40,3625;100;27,9208333333;100
28.11.2010 00:00;;;71,7333333333;100;112,6875;100;243,9208333333;100;56,0041666667;100;42,4130434783;96
29.11.2010 00:00;;;123,025;100;343,4708333333;100;647,8208333333;100;51,5541666667;100;34,9347826087;96
30.11.2010 00:00;;;73,525;100;100,4916666667;100;227,0708333333;100;27,5958333333;100;17,1708333333;100
01.12.2010 00:00;;;68,2625;100;84,8791666667;100;197,975;100;25,2625;100;16,6583333333;100
02.12.2010 00:00;;;81,6608695652;96;103,3130434783;96;239,5217391304;96;16,9;100;9,9;100
03.12.2010 00:00;;;69,3416666667;100;65,2791666667;100;169,0958333333;100;21,4227272727;92;15,3291666667;100
04.12.2010 00:00;;;67,15;100;58,8666666667;100;157,1208333333;100;20,4125;100;15,3916666667;100
05.12.2010 00:00;;;44,4666666667;100;27,9125;100;87,1083333333;100;8,8875;100;5,8708333333;100
06.12.2010 00:00;;;73,4666666667;100;103,2916666667;100;231,3083333333;100;17,4391304348;96;8,3333333333;100
07.12.2010 00:00;;;72,2708333333;100;81,8583333333;100;197,3541666667;100;14,7;92;9,1416666667;100
08.12.2010 00:00;;;80,2041666667;100;110,1125;100;248,4583333333;100;14,9166666667;100;10,025;100
09.12.2010 00:00;;;75,2333333333;100;84,3583333333;100;204,1291666667;100;18,275;100;13,3708333333;100
10.12.2010 00:00;;;86,2;100;111,9916666667;100;257,3416666667;100;12,9875;100;7,7125;100
11.12.2010 00:00;;;62,6291666667;100;51,9708333333;100;142,0333333333;100;14,2708333333;100;9,6791666667;100
12.12.2010 00:00;;;52,8;100;37,9291666667;100;110,7333333333;100;11,7208333333;100;8,0083333333;100
13.12.2010 00:00;;;116,647826087;96;250,1260869565;96;498,8608695652;96;28,4666666667;100;19,6375;100
14.12.2010 00:00;;;83,8125;100;136,2333333333;100;291,9916666667;100;20,6583333333;100;11,925;100
15.12.2010 00:00;;;66,5208333333;100;67;100;168,9125;100;8,6083333333;100;3,375;100
16.12.2010 00:00;;;74,8916666667;100;92,1375;100;215,65;100;17,1375;100;10,3458333333;100
17.12.2010 00:00;;;105,5666666667;100;167,5458333333;100;361,5708333333;100;26,6166666667;100;18,5125;100
18.12.2010 00:00;;;46,6833333333;100;52,7875;100;127,3583333333;100;15,3208333333;100;10,2791666667;100
19.12.2010 00:00;;;41,9208333333;100;34,0666666667;100;93,9875;100;17,0416666667;100;11,1958333333;100
20.12.2010 00:00;;;57,9782608696;96;84,1173913043;96;186,4956521739;96;25,7375;100;16,0666666667;100
21.12.2010 00:00;;;61,8708333333;100;117,2125;100;240,9875;100;42,7291666667;100;25,6565217391;96
22.12.2010 00:00;;;88,2083333333;100;227,7958333333;100;436,3;100;70,8583333333;100;40,1916666667;100
23.12.2010 00:00;;;118,2916666667;100;344,1208333333;100;644,1;100;83,7826086957;96;53,3791666667;100
24.12.2010 00:00;;;59,7833333333;100;91,8083333333;100;200,075;100;38,7083333333;100;27,6916666667;100
25.12.2010 00:00;;;28,825;100;8,675;100;42,0708333333;100;17,925;100;13,8166666667;100
26.12.2010 00:00;;;35,3125;100;16,175;100;60,025;100;12,3333333333;100;9,7125;100
27.12.2010 00:00;;;66,0416666667;100;60,4666666667;100;158,4125;100;15,0916666667;100;11,1416666667;100
28.12.2010 00:00;;;81,6666666667;100;105,6666666667;100;243,0958333333;100;18,5375;100;12,7541666667;100
29.12.2010 00:00;;;61,525;100;71,8291666667;100;171,2916666667;100;22,1291666667;100;14,4166666667;100
30.12.2010 00:00;;;41,475;100;29,1083333333;100;85,9583333333;100;9,7125;100;5,5291666667;100
31.12.2010 00:00;;;33,7166666667;100;21,625;100;66,7541666667;100;7,3111111111;75;4,5888888889;75
01.01.2011 00:00;;;15,8583333333;100;6,5958333333;100;25,9458333333;100;8,5416666667;100;5,1833333333;100
02.01.2011 00:00;;;29,1833333333;100;19,6208333333;100;59,1666666667;100;10,25;100;5,9125;100
03.01.2011 00:00;;;90,7958333333;100;129,725;100;289,0208333333;100;21,6083333333;100;13,425;100
04.01.2011 00:00;;;123,1391304348;96;302,0695652174;96;584,7043478261;96;44,425;100;30,7375;100
05.01.2011 00:00;;;118,6166666667;100;304,6791666667;100;584,1458333333;100;29,8041666667;100;19,2476190476;88
06.01.2011 00:00;;;38,1041666667;100;31,7375;100;86,6;100;9,5791666667;100;5,4833333333;100
07.01.2011 00:00;;;69,65;100;86,1583333333;100;201,3083333333;100;17,4333333333;100;11,725;100
08.01.2011 00:00;;;77,1041666667;100;90,5125;100;215,3958333333;100;13,475;100;8,325;100
09.01.2011 00:00;;;68,8875;100;88,8958333333;100;204,7083333333;100;15,1625;100;10,2304347826;96
10.01.2011 00:00;;;53,3875;100;63,5583333333;100;150,5;100;12,5458333333;100;8,9;92
11.01.2011 00:00;;;71,1708333333;100;65,7833333333;100;171,6541666667;100;15,9791666667;100;10,925;100
12.01.2011 00:00;;;72,3;96;100,3304347826;96;225,6304347826;96;19,6;100;12,6666666667;100
13.01.2011 00:00;;;83,1375;100;128,7208333333;100;279,8166666667;100;17,9583333333;100;11,4956521739;96
14.01.2011 00:00;;;77,7583333333;100;134,6083333333;100;283,4458333333;100;31,2833333333;100;22,5208333333;100
15.01.2011 00:00;;;25,6041666667;100;18,7666666667;100;54,2625;100;4,9041666667;100;2,6380952381;88
16.01.2011 00:00;;;63,425;100;111,8375;100;234,3083333333;100;23,3791666667;100;15,3;100
17.01.2011 00:00;;;88,1958333333;100;147,1166666667;100;312,9958333333;100;22,7333333333;100;12,4333333333;100
18.01.2011 00:00;;;92,3708333333;100;123,5458333333;100;281,1458333333;100;14,2222222222;75;11,4739130435;96
19.01.2011 00:00;;;70,6458333333;100;61,9;100;165,2083333333;100;17,5055555556;75;10,4333333333;100
20.01.2011 00:00;;;79,6304347826;96;88,1913043478;96;214,3739130435;96;12,1333333333;100;7,9208333333;100
21.01.2011 00:00;;;54,3333333333;100;54,75;100;137,9833333333;100;14,0958333333;100;7,1791666667;100
22.01.2011 00:00;;;44,3125;100;33,5916666667;100;95,6541666667;100;9,6375;100;6,6208333333;100
23.01.2011 00:00;;;23,6041666667;100;13,9708333333;100;44,95;100;7,8608695652;96;5,075;100
24.01.2011 00:00;;;54,575;100;47,625;100;127,3416666667;100;8,8458333333;100;5,2;100
25.01.2011 00:00;;;74,8708333333;100;84,9208333333;100;204,6291666667;100;20,9125;100;13,1;100
26.01.2011 00:00;;;68,3782608696;96;64,9217391304;96;167,5782608696;96;24,1708333333;100;8,225;83
27.01.2011 00:00;;;57,3666666667;100;48,275;100;131,1416666667;100;14,95;100;6,3125;100
28.01.2011 00:00;;;55,3416666667;100;49,1041666667;100;130,375;100;8,9291666667;100;3,8458333333;100
29.01.2011 00:00;;;10,325;100;5,125;100;18,1541666667;100;13,6173913043;96;5,5695652174;96
30.01.2011 00:00;;;46,2416666667;100;32,5541666667;100;95,9833333333;100;15,4958333333;100;6,45;100
31.01.2011 00:00;;;53,6583333333;100;34,8625;100;106,9375;100;9,9166666667;100;5,7375;100
01.02.2011 00:00;;;83,5913043478;96;140,7434782609;96;298,6260869565;96;19,1291666667;100;11,2541666667;100
02.02.2011 00:00;;;79,1958333333;100;76,1875;100;195,6291666667;100;16,6458333333;100;7,6625;100
03.02.2011 00:00;;;82,9291666667;100;123,0958333333;100;271,0041666667;100;16,7375;100;9,5916666667;100
04.02.2011 00:00;;;70,1875;100;64,5458333333;100;168,7958333333;100;81,2458333333;100;9,3333333333;100
05.02.2011 00:00;;;20,5833333333;100;10,1083333333;100;36,0125;100;42,4043478261;96;7,1666666667;100
06.02.2011 00:00;;;36,1958333333;100;21,6041666667;100;69,2083333333;100;8,3791666667;100;5,6666666667;100
07.02.2011 00:00;;;65,9166666667;100;61,2833333333;100;159,5666666667;100;9,575;100;5,3416666667;100
08.02.2011 00:00;;;36,6608695652;96;29,9043478261;96;82,3652173913;96;13,7625;100;7,05;100
09.02.2011 00:00;;;80,65;100;103,2166666667;100;238,3291666667;100;21,5083333333;100;12,0916666667;100
10.02.2011 00:00;;;52,975;100;51,4916666667;100;131,6541666667;100;11,4125;100;7,125;100
11.02.2011 00:00;;;55,5916666667;100;48,4833333333;100;129,65;100;25,2958333333;100;12,4666666667;100
12.02.2011 00:00;;;51,5666666667;100;26,7375;100;92,4;100;55,7458333333;100;16,5;100
13.02.2011 00:00;;;59,5041666667;100;50,9958333333;100;137,4083333333;100;82,1083333333;100;18,6541666667;100
14.02.2011 00:00;;;40,5;100;31,4125;100;88,5041666667;100;37,5958333333;100;7,0333333333;100
15.02.2011 00:00;;;61,9791666667;100;56,0833333333;100;147,6625;100;57,5083333333;100;11,0958333333;100
16.02.2011 00:00;;;88,1913043478;96;128,4434782609;96;284,4391304348;96;37,4708333333;100;16,4666666667;100
17.02.2011 00:00;;;72,9708333333;100;73,4333333333;100;185,1583333333;100;36,925;100;14,7916666667;100
18.02.2011 00:00;;;108,9958333333;100;177,5958333333;100;380,3583333333;100;36,3166666667;100;22,3958333333;100
19.02.2011 00:00;;;55,4166666667;100;35,3208333333;100;109,3791666667;100;25,425;100;14,325;100
20.02.2011 00:00;;;51,9916666667;100;30,3208333333;100;98,3333333333;100;27,8125;100;15,5333333333;100
21.02.2011 00:00;;;85,2916666667;100;116,725;100;263,6458333333;100;21,8652173913;96;14,2958333333;100
22.02.2011 00:00;;;85,8208333333;100;115,875;100;262,8708333333;100;37,7208333333;100;17,0375;100
23.02.2011 00:00;;;89,1130434783;96;98,9;96;240,2260869565;96;33,4625;100;16,4083333333;100
24.02.2011 00:00;;;74,75;100;68,1541666667;100;178,8833333333;100;26,3333333333;100;12,8458333333;100
25.02.2011 00:00;;;85,1833333333;100;117,675;100;264,9875;100;26,0416666667;100;13,7708333333;100
26.02.2011 00:00;;;80,4708333333;100;121,0125;100;265,3708333333;100;27,7291666667;100;17,3666666667;100
27.02.2011 00:00;;;68,8958333333;100;81,1166666667;100;192,8458333333;100;20,5291666667;100;15,0916666667;100
28.02.2011 00:00;;;78,9875;100;84,0375;100;207,4083333333;100;25,725;100;13,9708333333;100
01.03.2011 00:00;;;73,8608695652;96;73,7913043478;96;186,6043478261;96;30,4791666667;100;10,2291666667;100
02.03.2011 00:00;;;88,425;100;161,9958333333;100;335,95;100;28,8208333333;100;12,6666666667;100
03.03.2011 00:00;;;47,0083333333;100;37,0041666667;100;103,55;100;18,2;100;8,4208333333;100
04.03.2011 00:00;;;25,7208333333;100;15,875;100;49,975;100;7,8291666667;100;4,0791666667;100
05.03.2011 00:00;;;13,2416666667;100;6,2958333333;100;22,8666666667;100;11,6625;100;6,0166666667;100
06.03.2011 00:00;;;46,7416666667;100;29,8375;100;92,325;100;11,3291666667;100;6,3875;100
07.03.2011 00:00;;;68,2208333333;100;66,725;100;170,175;100;11,3166666667;100;7,0166666667;100
08.03.2011 00:00;;;47,8956521739;96;34,052173913;96;99,9434782609;96;19,8916666667;100;4,1375;100
09.03.2011 00:00;;;53,2875;100;43,8708333333;100;120,3083333333;100;16,2916666667;100;6,2652173913;96
10.03.2011 00:00;;;68,7375;100;56,5708333333;100;155,1666666667;100;52,4333333333;100;9,7347826087;96
11.03.2011 00:00;;;60,3375;100;51,4875;100;138,9958333333;100;25,1583333333;100;7,7666666667;100
12.03.2011 00:00;;;34,4666666667;100;18,0833333333;100;62,0958333333;100;36,65;100;7,6041666667;100
13.03.2011 00:00;;;51,6208333333;100;36,9458333333;100;108,0708333333;100;25,2166666667;100;8,875;100
14.03.2011 00:00;;;69,8083333333;100;69,5208333333;100;176,0375;100;50,8;100;11,25;100
15.03.2011 00:00;;;84,5875;100;101,1333333333;100;239,1083333333;100;87,0375;100;16,175;100
16.03.2011 00:00;;;71,6347826087;96;80,3826086957;96;194,4695652174;96;100,5041666667;100;12,1166666667;100
17.03.2011 00:00;;;54,7083333333;100;38,0791666667;100;112,8958333333;100;95,9958333333;100;10,8791666667;100
18.03.2011 00:00;;;86,2291666667;100;72,4375;100;196,9041666667;100;31,0416666667;100;12,4208333333;100
19.03.2011 00:00;;;42,4583333333;100;24,2166666667;100;79,45;100;35,025;100;8,6;100
20.03.2011 00:00;;;41,25;100;22,0625;100;74,9625;100;54,2916666667;100;7,5083333333;100
21.03.2011 00:00;;;38,3708333333;100;24,0708333333;100;75,1375;100;9,525;100;5,3375;100
22.03.2011 00:00;;;30,9125;100;22,7083333333;100;65,6083333333;100;20,775;100;9,4416666667;100
23.03.2011 00:00;;;27,2565217391;96;17,6826086957;96;54,2913043478;96;12,675;100;6,0166666667;100
24.03.2011 00:00;;;13,7416666667;100;6,8166666667;100;24,1625;100;10,6545454545;92;5,6416666667;100
25.03.2011 00:00;;;30,525;100;22,1208333333;100;64,3125;100;10,475;100;6,4166666667;100
26.03.2011 00:00;;;30,875;100;20,8708333333;100;62,7708333333;100;6,3875;100;4,4875;100
27.03.2011 00:00;;;28,2083333333;100;15,8958333333;100;52,4916666667;100;7,4652173913;96;4,6291666667;100
28.03.2011 00:00;;;67,9375;100;60,6875;100;160,6625;100;11,4291666667;100;7,2791666667;100
29.03.2011 00:00;;;54,8541666667;100;45,6625;100;124,6291666667;100;11,7708333333;100;7,4958333333;100
30.03.2011 00:00;;;69,7086956522;96;72,6130434783;96;180,652173913;96;16,8708333333;100;8,8291666667;100
31.03.2011 00:00;;;76,0791666667;100;76,8375;100;193,4791666667;100;36,1090909091;92;9,9166666667;100
01.04.2011 00:00;;;83,225;100;97,6666666667;100;232,4875;100;20,25;100;11,9875;100
02.04.2011 00:00;;;44,5166666667;100;35,6166666667;100;98,9208333333;100;14,8;100;7,0125;100
03.04.2011 00:00;;;48,6708333333;100;32,5208333333;100;98,3666666667;100;43,3875;100;8,4583333333;100
04.04.2011 00:00;;;51,175;100;47,2041666667;100;123,3;100;97,925;100;13,2;100
05.04.2011 00:00;;;73,0652173913;96;70,6739130435;96;181,047826087;96;31,9;100;9,3260869565;96
06.04.2011 00:00;;;64,3625;100;52,4916666667;100;144,5625;100;23,3583333333;100;8,4208333333;100
07.04.2011 00:00;;;38,3;100;20,2875;100;69,2833333333;100;13,3708333333;100;7,4458333333;100
08.04.2011 00:00;;;14,8458333333;100;6,6416666667;100;24,9833333333;100;14,3375;100;8,3130434783;96
09.04.2011 00:00;;;26,0791666667;100;15,3291666667;100;49,4958333333;100;15,7541666667;100;8,5708333333;100
10.04.2011 00:00;;;48,5875;100;33,375;100;99,5666666667;100;45,9416666667;100;11,7083333333;100
11.04.2011 00:00;;;55,575;100;60,3958333333;100;147,8541666667;100;110,5083333333;100;18,4708333333;100
12.04.2011 00:00;;;58,6416666667;100;47,6;100;131,375;100;31,55;100;11,9;100
13.04.2011 00:00;;;57,825;100;46,6875;100;129,1541666667;100;180,9958333333;100;26,2416666667;100
14.04.2011 00:00;;;59,025;100;46,5041666667;100;130,0958333333;100;124,6458333333;100;16,5625;100
15.04.2011 00:00;;;58,8565217391;96;41,7434782609;96;122,6347826087;96;73,7041666667;100;13,0916666667;100
16.04.2011 00:00;;;30,9833333333;100;16,2791666667;100;55,8583333333;100;10,3708333333;100;6,0083333333;100
17.04.2011 00:00;;;15;100;7,6041666667;100;26,6291666667;100;6,2875;100;4,5916666667;100
18.04.2011 00:00;;;31,075;100;15,9583333333;100;55,4583333333;100;65,9291666667;100;12,0041666667;100
19.04.2011 00:00;;;53,7;100;37,9375;100;111,6791666667;100;117,6208333333;100;16,0375;100
20.04.2011 00:00;;;40,8333333333;100;22,0875;100;74,5791666667;100;41,8708333333;100;8,3666666667;100
21.04.2011 00:00;;;34,5666666667;100;22,1541666667;100;68,4333333333;100;14,7416666667;100;9,2375;100
22.04.2011 00:00;;;23,4416666667;100;10,9125;100;40,1208333333;100;33,3208333333;100;7,5708333333;100
23.04.2011 00:00;;;26,0583333333;100;12,8458333333;100;45,6833333333;100;53,325;100;11,5291666667;100
24.04.2011 00:00;;;27,35;100;10,1625;100;42,8833333333;100;60,6291666667;100;16,0541666667;100
25.04.2011 00:00;;;24,3083333333;100;8,4791666667;100;37,275;100;41,9;100;12,75;100
26.04.2011 00:00;;;42,0541666667;100;32,9041666667;100;92,3375;100;77,6791666667;100;15,725;100
27.04.2011 00:00;;;49,8772727273;92;44,6545454545;92;118,1090909091;92;125,6375;100;22,0875;100
28.04.2011 00:00;;;52,2791666667;100;42,0958333333;100;116,5958333333;100;112,0708333333;100;17,9458333333;100
29.04.2011 00:00;;;50,8708333333;100;35,6916666667;100;105,4166666667;100;91,3833333333;100;15,7958333333;100
30.04.2011 00:00;;;37,75;100;21,6;100;70,7625;100;59,55;100;11,975;100
01.05.2011 00:00;;;23,975;100;13,25;100;44,2291666667;100;39,6625;100;9,0666666667;100
02.05.2011 00:00;;;41,6083333333;100;31,0291666667;100;89,0208333333;100;62,9125;100;11,2166666667;100
03.05.2011 00:00;;;40,3826086957;96;31,7173913043;96;88,8391304348;96;50,6583333333;100;8,3791666667;100
04.05.2011 00:00;;;48,7791666667;100;36,8708333333;100;105,1041666667;100;36,8041666667;100;9,3958333333;100
05.05.2011 00:00;;;33,7125;100;26,9125;100;74,8458333333;100;28,85;100;7,0666666667;100
06.05.2011 00:00;;;41,925;100;34,325;100;94,375;100;56,875;100;11,3833333333;100
07.05.2011 00:00;;;48,7791666667;100;32,5541666667;100;98,5291666667;100;61,4791666667;100;13,2166666667;100
08.05.2011 00:00;;;42,8875;100;23,5958333333;100;78,9291666667;100;49,6041666667;100;13,55;100
09.05.2011 00:00;;;56,3086956522;96;46,452173913;96;127,2869565217;96;73,5590909091;92;16,7791666667;100
10.05.2011 00:00;;;62,4375;100;44,2958333333;100;130,125;100;100,3166666667;100;18,75;100
11.05.2011 00:00;;;50,9791666667;100;27,7333333333;100;93,325;100;68,3166666667;100;15,6708333333;100
12.05.2011 00:00;;;50,0666666667;100;38,425;100;108,7625;100;38,5;100;13,5416666667;100
13.05.2011 00:00;;;46,1416666667;100;35,5416666667;100;100,4375;100;26,4833333333;100;9,2791666667;100
14.05.2011 00:00;;;25,8833333333;100;17,7625;100;53,0291666667;100;22,7791666667;100;6,4916666667;100
15.05.2011 00:00;;;22,5708333333;100;15,075;100;45,6083333333;100;20,4666666667;100;5,4833333333;100
16.05.2011 00:00;;;39,7913043478;96;32,4304347826;96;89,352173913;96;14,8291666667;100;5,6125;100
17.05.2011 00:00;;;23,4541666667;100;15,2166666667;100;46,7;100;16,45;100;5,2333333333;100
18.05.2011 00:00;;;37,2458333333;100;27,9708333333;100;79,9958333333;100;39,6666666667;100;8,3625;100
19.05.2011 00:00;;;37,9041666667;100;29,3833333333;100;82,7875;100;35,3916666667;100;9,3833333333;100
20.05.2011 00:00;;;43,4291666667;100;30,2541666667;100;89,6708333333;100;42,85;100;10,3416666667;100
21.05.2011 00:00;;;33,6125;100;17,8083333333;100;60,8375;100;23,1041666667;100;6,7208333333;100
22.05.2011 00:00;;;28,9958333333;100;13,4166666667;100;49,4916666667;100;28,1958333333;100;8,6791666667;100
23.05.2011 00:00;;;40,2875;100;24,7958333333;100;78,1833333333;100;32;96;8,4791666667;100
24.05.2011 00:00;;;29,9708333333;100;21,1958333333;100;62,35;100;32,0541666667;100;7,5083333333;100
25.05.2011 00:00;;;31,091063227;96;24,0636156795;96;67,8766158113;96;20,9541666667;100;8,3666666667;100
26.05.2011 00:00;;;46,2256849217;100;34,770372769;100;99,3548145127;100;42,8875;100;10,4833333333;100
27.05.2011 00:00;;;42,2385237458;100;42,8667528016;100;107,7389220266;100;12,6208333333;100;6,4916666667;100
28.05.2011 00:00;;;31,0539291044;100;18,1684656627;100;58,8153446369;100;28,6458333333;100;9,4041666667;100
29.05.2011 00:00;;;26,624712825;100;13,3607669302;100;47,0399646944;100;10,3216666667;100;4,6208333333;100
30.05.2011 00:00;;;45,27722243;100;40,1548282776;100;106,6338000382;100;30,8641666667;100;10;96
31.05.2011 00:00;;;42,6667531326;96;35,3615839753;96;96,6992534469;96;22,8754166667;100;9,3416666667;100
01.06.2011 00:00;;;41,2559029698;100;35,321056095;100;95,2264766829;100;41,2729166667;100;9,7875;100
02.06.2011 00:00;;;23,9788935243;100;12,5944534342;100;43,2232183717;100;20,74875;100;8,6875;100
03.06.2011 00:00;;;37,2582227095;100;40,3812810695;100;98,9608201837;100;29,32875;100;9,4875;100
04.06.2011 00:00;;;20,3954775547;100;16,6630929742;100;45,8566836192;100;21,1383333333;100;7,0333333333;100
05.06.2011 00:00;;;20,3751094364;100;10,5639939739;100;36,5168922285;100;19,6533333333;100;6,7208333333;100
06.06.2011 00:00;;;63,8126902767;100;65,54206936;100;163,9609722587;100;45,815;100;14,4625;100
07.06.2011 00:00;;;53,101851515;100;45,3648289002;100;122,4193100745;100;38,6375;100;14,4541666667;100
08.06.2011 00:00;;;45,2628315529;96;30,9930085611;96;92,6201486343;96;43,45;100;13;100
09.06.2011 00:00;;;45,0061824335;100;24,0629117343;100;81,7743115636;100;45,6225;100;15,8041666667;100
10.06.2011 00:00;;;41,0808369271;100;28,6348694527;100;84,8349174509;100;32,3583333333;100;9,025;100
11.06.2011 00:00;;;28,0027468688;100;14,7097032111;100;50,4791733753;100;28,80625;100;10,7791666667;100
12.06.2011 00:00;;;26,6442025658;100;13,8474584124;100;47,8031190199;100;11,0229166667;100;6,4291666667;100
13.06.2011 00:00;;;35,6171142467;100;19,6159481139;100;65,5902829647;100;10,1429166667;100;4,6875;100
14.06.2011 00:00;;;35,6408173075;100;33,3516028576;100;86,6020664739;100;21,395;100;6,55;100
15.06.2011 00:00;;;41,1743428447;100;32,4117366933;100;90,699476512;100;20,4095833333;100;7,3458333333;100
16.06.2011 00:00;;;37,7522535068;100;27,5833538178;100;79,8996181404;100;27,2754166667;100;7,7458333333;100
17.06.2011 00:00;;;43,0605736444;96;40,7125683719;96;105,2693781167;96;32,8166666667;100;9,5291666667;100
18.06.2011 00:00;;;25,1926966759;100;13,8226787304;100;46,313749776;100;16,6329166667;100;7,1913043478;96
19.06.2011 00:00;;;19,6323712073;100;11,0204813823;100;36,4716667595;100;16,0416666667;100;7,4416666667;100
20.06.2011 00:00;;;23,6674784498;100;21,8416410022;100;57,0415059012;100;31,08875;100;10,8875;100
21.06.2011 00:00;;;16,0044811483;100;12,7026323314;100;35,4141033506;100;13,035;100;5,3458333333;100
22.06.2011 00:00;;;32,1803124175;100;28,2588605714;100;75,3598513707;100;21,7204166667;100;7,9458333333;100
23.06.2011 00:00;;;29,8327377181;96;27,9244200861;96;72,5012516097;96;17,435;100;8,2208333333;100
24.06.2011 00:00;;;31,0343702871;100;21,8971738186;100;64,493251882;100;14,0983333333;100;6,2708333333;100
25.06.2011 00:00;;;23,2886664613;100;15,8508028541;100;47,5086932225;100;12,1229166667;100;5,8625;100
26.06.2011 00:00;;;28,9872339285;100;18,4857406716;100;57,2334456747;100;17,11875;100;7,5125;100
27.06.2011 00:00;;;38,7997945728;100;28,5091028309;100;82,3617036984;100;27,9858333333;100;9,1833333333;100
