Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid;Elgeseter NO µg/m³ Hour;Dekning;Elgeseter NO2 µg/m³ Hour;Dekning;Elgeseter NOx µg/m³ Hour;Dekning;Elgeseter PM10 µg/m³ Hour;Dekning;Elgeseter PM2.5 µg/m³ Hour;Dekning
01.09.2024 05:00;-0,458188747;100;3,7779567362;100;3,0778443308;100;7,471003;100;4,707665;100
01.09.2024 06:00;-0,1798842109;100;3,6670984306;100;3,3922353564;100;7,191609;100;4,511705;100
01.09.2024 07:00;0,5190530566;100;4,9204779036;100;5,7135909742;100;7,025629;100;3,603094;100
01.09.2024 08:00;6,9051936401;100;9,2229065269;100;19,774042409;100;6,86675;100;3,345278;100
01.09.2024 09:00;1,7727381878;100;5,3167127522;100;8,0254567031;100;7,946575;100;4,21771;100
01.09.2024 10:00;6,872350382;100;10,2561334314;100;20,757084815;100;20,132018;100;9,965521;100
01.09.2024 11:00;1,8652723454;100;6,5826545598;100;9,4327907035;100;15,360294;100;10,199199;100
01.09.2024 12:00;2,957748521;100;9,5495398648;100;14,0689796049;100;14,185009;100;8,592002;100
01.09.2024 13:00;1,0102352248;100;5,4481490405;100;6,9917884639;100;14,038912;100;9,255894;100
01.09.2024 14:00;1,5013209941;100;5,8770348782;100;8,1710533572;100;8,470488;100;4,092241;100
01.09.2024 15:00;1,8635454929;100;6,6992556664;100;9,5467531795;100;19,885491;100;14,395026;100
01.09.2024 16:00;1,8882835213;100;7,5619644964;100;10,4472617169;100;15,090838;100;10,142671;100
01.09.2024 17:00;1,2176426341;100;5,2647319492;100;7,1252898942;100;9,424349;100;5,421784;100
01.09.2024 18:00;0,7385252098;100;5,439614589;100;6,5680811095;100;10,906281;100;7,520269;100
01.09.2024 19:00;3,057148318;100;11,8815973218;100;16,5529199517;100;10,669068;100;4,038825;100
01.09.2024 20:00;15,8488566754;100;33,9543101901;100;58,1713631901;100;24,243764;100;7,971032;100
01.09.2024 21:00;22,5161989726;100;39,6855110207;100;74,0902630509;100;26,814143;100;9,314034;100
01.09.2024 22:00;7,6743115994;100;28,5285994796;100;40,2549476034;100;19,301024;100;6,352271;100
01.09.2024 23:00;5,3085369235;100;27,9936573513;100;36,1051017704;100;21,492218;100;9,323627;100
02.09.2024 00:00;1,6351938209;100;14,9437246499;100;17,4423008082;100;17,020741;100;10,74246;100
02.09.2024 01:00;0,1087054033;100;6,0700256914;100;6,2361275476;100;14,39494;100;9,285972;100
02.09.2024 02:00;-0,4714472945;100;3,3255927088;100;2,6052212428;100;8,211088;100;4,507435;100
02.09.2024 03:00;-0,3392014311;100;3,037549256;100;2,5192494692;100;8,340149;100;4,717075;100
02.09.2024 04:00;-0,4928862618;100;5,1025586519;100;4,349428444;100;8,493933;100;4,985175;100
02.09.2024 05:00;2,9284994361;100;7,4221265355;100;11,8968736739;100;10,235279;100;5,994181;100
02.09.2024 06:00;16,4056523778;100;15,0006093896;100;40,0684462228;100;11,000482;100;3,606299;100
02.09.2024 07:00;49,4381155046;100;19,0275633266;100;94,5690038177;100;22,100573;100;7,582776;100
02.09.2024 08:00;58,6439397958;100;28,4533616949;100;118,0613017028;100;29,014368;100;7,781277;100
02.09.2024 09:00;28,0576065385;100;30,1865754248;100;73,0585982156;100;24,525597;100;5,367087;100
02.09.2024 10:00;16,4117544394;100;19,6824571496;100;44,7596179329;100;19,621153;100;5,728458;100
02.09.2024 11:00;5,2405605334;100;8,6781070716;100;16,6856835666;100;15,762527;100;6,902442;100
02.09.2024 12:00;3,4844887698;100;9,9359387663;100;15,2602376065;100;9,908194;100;4,498772;100
02.09.2024 13:00;1,487070103;100;6,1191713349;100;8,3914144523;100;8,929262;100;3,875267;100
02.09.2024 14:00;1,8334738976;100;6,7826809839;100;9,5842290995;100;9,031625;100;3,730417;100
02.09.2024 15:00;1,8256052336;100;7,1814754619;100;9,9710002589;100;6,378304;100;1,952766;100
02.09.2024 16:00;1,7767531603;100;5,2826648791;100;7,9975437079;100;6,108541;100;1,967425;100
02.09.2024 17:00;1,5860801588;100;5,8669105205;100;8,2904410031;100;8,255563;100;3,118814;100
02.09.2024 18:00;0,6412891838;100;5,1747010713;100;6,1545909441;100;5,774536;100;2,436961;100
02.09.2024 19:00;0,589092753;100;5,5256412501;100;6,4257749767;100;3,95598;100;0,371177;100
02.09.2024 20:00;2,2810572784;100;7,0288330252;100;10,5142885466;100;5,15826;100;2,322265;100
02.09.2024 21:00;0,3047396383;100;4,6754721104;100;5,1411142777;100;4,675401;100;0,636957;100
02.09.2024 22:00;0,0968694711;100;2,7878550612;100;2,9358716131;100;5,494432;100;1,831544;100
02.09.2024 23:00;0,1034061895;100;3,0961639798;100;3,2541686374;100;4,255392;100;1,566095;100
03.09.2024 00:00;-0,0634988313;100;4,1349667626;100;4,0379405485;100;3,23829;100;0,245957;100
03.09.2024 01:00;-0,2126431071;100;2,0622872412;100;1,7373685735;100;11,014812;100;2,535036;100
03.09.2024 02:00;-0,1480607239;100;1,2709267407;100;1,0446899546;100;0,295487;100;-2,54406;100
03.09.2024 03:00;-0,301945836;100;3,2980741629;100;2,8367009254;100;7,372392;100;2,003614;100
03.09.2024 04:00;-0,5277109915;100;2,7892495505;100;1,9829071555;100;6,029055;100;1,763003;100
03.09.2024 05:00;0,3135967063;100;4,3981572907;100;4,8773330579;100;2,706755;100;0,985303;100
03.09.2024 06:00;13,0281103118;100;25,5625045521;100;45,4694571085;100;6,357702;100;4,211362;100
03.09.2024 07:00;38,5055054078;100;51,7985712448;100;110,6349835079;100;5,806227;100;1,329804;100
03.09.2024 08:00;14,2752082369;100;24,4398600399;100;46,2523782259;100;6,887635;100;0,66987;100
03.09.2024 09:00;5,9612177288;100;12,8187217481;100;21,9274624377;100;11,740693;100;2,480373;100
03.09.2024 10:00;2,9629971499;100;11,8636076868;100;16,3910673318;100;7,747668;100;0,797019;100
03.09.2024 11:00;3,8923211588;100;10,5198343508;100;16,4673010813;100;8,055166;100;1,261875;100
03.09.2024 12:00;12,8348994003;100;22,6157661074;100;42,227492391;100;4,663085;100;1,902119;100
03.09.2024 13:00;4,8485542781;100;11,5431260839;100;18,9517170209;100;2,575759;100;1,053167;100
03.09.2024 14:00;6,6624407191;100;12,9895039164;100;23,1697133353;100;4,611787;100;1,289076;100
03.09.2024 15:00;5,1542039948;100;12,8750992151;100;20,7507229191;100;6,130303;100;3,879329;100
03.09.2024 16:00;4,6220639848;100;10,1201100355;100;17,1826238042;100;6,748764;100;1,126925;100
03.09.2024 17:00;1,7438204868;100;5,5306609941;100;8,1952186978;100;8,553284;100;1,016669;100
03.09.2024 18:00;1,8401841759;100;6,4454288217;100;9,2572302424;100;6,687725;100;2,208267;100
03.09.2024 19:00;1,2815947543;100;7,5511138158;100;9,5093906003;100;5,092475;100;0,939667;100
03.09.2024 20:00;1,4909241059;100;7,1882452456;100;9,4663772794;100;6,011258;100;2,59335;100
03.09.2024 21:00;5,5880308899;100;12,6381972936;100;21,1767084934;100;6,70555;100;1,882356;100
03.09.2024 22:00;8,7747628309;100;25,4681130133;100;38,8759506189;100;17,761609;100;7,171107;100
03.09.2024 23:00;4,4041770026;100;19,1409634098;100;25,8705458698;100;8,399712;100;3,013673;100
04.09.2024 00:00;2,2456436163;100;16,358480587;100;19,7898240327;100;9,585251;100;1,933078;100
04.09.2024 01:00;0,6744602814;100;16,4507825283;100;17,4813578382;100;12,596441;100;5,881226;100
04.09.2024 02:00;0,4153848828;100;14,3127649037;100;14,9474730045;100;9,797271;100;5,35778;100
04.09.2024 03:00;0,0835907734;100;17,131494888;100;17,2592215897;100;10,637459;100;5,845287;100
04.09.2024 04:00;-0,2217105681;100;8,6434000339;100;8,3046262858;100;6,470567;100;3,590283;100
04.09.2024 05:00;1,7785162173;100;7,7313097056;100;10,4488824856;100;6,69628;100;5,320809;100
04.09.2024 06:00;14,5924869416;100;20,930180246;100;43,2275002928;100;4,026655;100;2,159273;100
04.09.2024 07:00;40,1353821209;100;30,7775515281;100;92,1044154088;100;9,299192;100;5,117142;100
04.09.2024 08:00;66,8181546986;100;37,6388676948;100;139,7370080743;100;11,097397;100;6,107614;100
04.09.2024 09:00;71,1900822605;100;41,8778700771;100;150,6563157711;100;16,846053;100;10,433191;100
04.09.2024 10:00;14,4756412338;100;28,5207868559;100;50,639566661;100;13,901985;100;6,982657;100
04.09.2024 11:00;3,7961159486;100;13,7451783685;100;19,545643538;100;11,934206;100;7,238707;100
04.09.2024 12:00;;0;;0;;0;17,74179;100;8,342485;100
04.09.2024 13:00;6,835974797;100;15,1566717278;100;25,6020412177;100;16,974817;100;6,654464;100
04.09.2024 14:00;6,7194946149;100;18,1661934526;100;28,4335812242;100;17,51007;100;6,562867;100
04.09.2024 15:00;14,1044113048;100;29,426636004;100;50,9781764777;100;20,192071;100;7,248203;100
04.09.2024 16:00;4,9898581875;100;23,1899424044;100;30,8144457149;100;22,521117;100;12,227631;100
04.09.2024 17:00;3,6615175088;100;14,9501413906;100;20,544940144;100;17,078636;100;6,641466;100
04.09.2024 18:00;5,4179453293;100;17,3672138553;100;25,6458343184;100;15,367479;100;7,132448;100
04.09.2024 19:00;8,5498028098;100;18,3146899436;100;31,3787886369;100;17,276229;100;5,005077;100
04.09.2024 20:00;7,9463618921;100;19,7800768632;100;31,9221178343;100;15,761389;100;6,184431;100
04.09.2024 21:00;4,7300932274;100;16,5824718361;100;23,8100542876;100;16,34962;100;6,628879;100
04.09.2024 22:00;1,7664757033;100;11,8541876405;100;14,553362515;100;9,953442;100;2,307781;100
04.09.2024 23:00;0,6475708923;100;6,9292848139;100;7,9187731372;100;10,482827;100;4,284473;100
05.09.2024 00:00;0,0148401219;100;5,769551842;100;5,7922275483;100;9,054799;100;3,56386;100
05.09.2024 01:00;0,0591999021;100;4,8504786756;100;4,940936126;100;6,64675;100;1,05581;100
05.09.2024 02:00;0,1420472064;100;5,7583658086;100;5,97541394;100;8,811584;100;3,117849;100
05.09.2024 03:00;-0,1978016776;100;7,3164415207;100;7,0142005573;100;9,372584;100;3,03411;100
05.09.2024 04:00;0,032834529;100;5,3109863121;100;5,3611574724;100;8,334103;100;2,133339;100
05.09.2024 05:00;1,3264981274;100;7,8645921334;100;9,891481272;100;8,915454;100;1,67034;100
05.09.2024 06:00;18,8495932468;100;20,9142002731;100;49,7163787541;100;14,142324;100;1,114511;100
05.09.2024 07:00;42,1419766368;100;22,0874583162;100;86,4803986172;100;31,543133;100;9,373926;100
05.09.2024 08:00;43,1962474225;100;27,3304783823;100;93,3343444439;100;32,705972;100;8,438102;100
05.09.2024 09:00;21,107671971;100;32,6166944846;100;64,8692172563;100;34,246013;100;10,502841;100
05.09.2024 10:00;21,0319356616;100;29,4542774837;100;61,5910751747;100;37,708831;100;12,229736;100
05.09.2024 11:00;13,4226569845;100;20,98159293;100;41,4914128024;100;24,6866;100;8,367737;100
05.09.2024 12:00;11,5401762725;100;19,3122585594;100;36,9456479038;100;20,077019;100;5,557271;100
05.09.2024 13:00;9,0985277518;100;15,9955498922;100;29,8981002968;100;18,839966;100;7,31304;100
05.09.2024 14:00;14,9160097976;100;21,0038228797;100;43,7954858505;100;21,445586;100;8,794873;100
05.09.2024 15:00;11,0491728583;100;23,954299797;100;40,8374359244;100;22,16467;100;8,594913;100
05.09.2024 16:00;15,5041738046;100;30,7725943924;100;54,4629719659;100;24,269615;100;8,508448;100
05.09.2024 17:00;8,0736053174;100;24,6169546753;100;36,9534236003;100;24,602744;100;10,275652;100
05.09.2024 18:00;6,6302572321;100;25,6024791799;100;35,7335122306;100;19,811731;100;8,944901;100
05.09.2024 19:00;8,1347443128;100;31,878491361;100;44,3083806709;100;25,628656;100;13,2981;100
05.09.2024 20:00;13,0026170995;100;29,0213693417;100;48,8893682697;100;19,738396;100;9,065063;100
05.09.2024 21:00;5,276313111;100;33,4384191672;100;41,5006256008;100;22,504094;100;8,999494;100
05.09.2024 22:00;3,5302159793;100;29,5079201506;100;34,9020901669;100;22,198873;100;7,761951;100
05.09.2024 23:00;1,3501014713;100;18,8885698179;100;20,951524866;100;19,356349;100;9,556109;100
06.09.2024 00:00;0,9893570561;100;12,5071872314;100;14,0189248132;100;12,294676;100;4,310058;100
06.09.2024 01:00;0,7410371373;100;12,2819576947;100;13,4142624405;100;13,928562;100;6,365922;100
06.09.2024 02:00;0,1901238698;100;10,5982180764;100;10,8887273494;100;10,09588;100;4,659292;100
06.09.2024 03:00;1,2512861523;100;10,390862419;100;12,3028276597;100;13,081472;100;6,626284;100
06.09.2024 04:00;1,7422542739;100;8,696699661;100;11,3588641915;100;14,420699;100;7,58165;100
06.09.2024 05:00;4,5532451016;100;10,2295969925;100;17,1869555078;100;16,523985;100;8,23488;100
06.09.2024 06:00;25,1375620944;100;14,5701262605;100;52,9803211407;100;19,770699;100;7,373477;100
06.09.2024 07:00;34,1195067016;100;22,7888689815;100;74,9234752216;100;24,712951;100;7,983419;100
06.09.2024 08:00;54,5751554453;100;19,2395690738;100;102,6304065941;100;43,920891;100;10,283413;100
06.09.2024 09:00;50,0337994831;100;25,9041064794;100;102,3557520896;100;37,255687;100;9,877408;100
06.09.2024 10:00;35,5646722435;100;27,8368442054;100;82,1796633935;100;35,803121;100;10,292264;100
06.09.2024 11:00;18,212202478;100;19,5681312277;100;47,3963766141;100;33,326469;100;10,071674;100
06.09.2024 12:00;17,6425533061;100;22,5541763821;100;49,5119978339;100;24,428692;100;8,45546;100
06.09.2024 13:00;17,4191720931;100;22,556228459;100;49,1727234173;100;34,450958;100;11,321323;100
06.09.2024 14:00;18,4048004359;100;24,9800569491;100;53,1025920151;100;26,939003;100;12,77669;100
06.09.2024 15:00;14,4573854943;100;30,6522822398;100;52,743167275;100;25,814733;100;11,535715;100
06.09.2024 16:00;16,1613361216;100;27,1033149941;100;51,7978365879;100;31,790804;100;14,196097;100
06.09.2024 17:00;12,833395456;100;28,3186176876;100;47,9280459443;100;27,379432;100;13,480999;100
06.09.2024 18:00;17,2424595649;100;34,3307702099;100;60,6772484251;100;33,679214;100;15,82019;100
06.09.2024 19:00;19,3116636889;100;44,5367467191;100;74,0449688357;100;40,08221;100;19,513252;100
06.09.2024 20:00;14,7969070364;100;40,1040430192;100;62,7137169708;100;51,378605;100;16,779972;100
06.09.2024 21:00;7,7914481215;100;31,4093254088;100;43,3146581385;100;31,278326;100;12,638037;100
06.09.2024 22:00;4,3783755751;100;24,8285264999;100;31,5186843787;100;28,492061;100;13,78995;100
06.09.2024 23:00;2,7394433723;100;17,2250753829;100;21,4109448557;100;22,038585;100;10,278846;100
07.09.2024 00:00;2,0927736756;100;12,259479846;100;15,4572380224;100;22,480856;100;13,469664;100
07.09.2024 01:00;2,0268142511;100;10,455058716;100;13,5520308917;100;21,317649;100;12,187187;100
07.09.2024 02:00;2,3761164141;100;9,8561683249;100;13,4868742057;100;21,016728;100;13,524002;100
07.09.2024 03:00;0,6285466339;100;6,5320291677;100;7,4924484243;100;21,211997;100;13,905423;100
07.09.2024 04:00;0,4351763921;100;3,8195578029;100;4,4845073301;100;19,808982;100;13,385328;100
07.09.2024 05:00;0,0153433093;100;4,9099636002;100;4,9334081768;100;16,505382;100;10,757571;100
07.09.2024 06:00;2,0414210996;100;9,081324043;100;12,2006154832;100;17,116484;100;10,585011;100
07.09.2024 07:00;1,3116616936;100;5,257850088;100;7,2620691559;100;18,09162;100;11,073261;100
07.09.2024 08:00;2,6460381459;100;8,2494474902;100;12,2925937771;100;22,6311;100;14,129011;100
07.09.2024 09:00;5,4728569033;100;11,8470978538;100;20,209623202;100;18,007651;100;10,659019;100
07.09.2024 10:00;10,9683561068;100;16,1720532999;100;32,931701431;100;28,245279;100;16,263939;100
07.09.2024 11:00;10,8619579533;100;13,0365159411;100;29,6335876937;100;30,266398;100;16,922405;100
07.09.2024 12:00;8,7215198741;100;13,1173831372;100;26,4438655048;100;27,52206;100;17,195114;100
07.09.2024 13:00;11,9668335669;100;21,114077471;100;39,3993991612;100;30,582733;100;16,897671;100
07.09.2024 14:00;7,7846257265;100;16,747498858;100;28,642406968;100;29,68024;100;15,478113;100
07.09.2024 15:00;8,6761521151;100;18,4221554457;100;31,6793158776;100;30,118567;100;15,66219;100
07.09.2024 16:00;12,3777065723;100;25,5073788205;100;44,4205144629;100;31,564525;100;13,815162;100
07.09.2024 17:00;7,8865339269;100;22,1830789205;100;34,2337027608;100;35,755308;100;17,830019;100
07.09.2024 18:00;8,0015298705;100;21,664211659;100;33,8905493011;100;35,961842;100;20,860519;100
07.09.2024 19:00;3,1997385163;100;17,1260310585;100;22,0152315113;100;27,717297;100;13,225762;100
07.09.2024 20:00;10,1045365106;100;30,0442015873;100;45,4839333755;100;38,569792;100;19,339293;100
07.09.2024 21:00;5,9465707698;100;29,5220863438;100;38,60844648;100;36,8895;100;17,499514;100
07.09.2024 22:00;3,2568790935;100;22,7240915149;100;27,7006027697;100;36,806036;100;19,701021;100
07.09.2024 23:00;3,3238241299;100;18,8447798933;100;23,9235831638;100;30,582621;100;15,617911;100
08.09.2024 00:00;5,0440479754;100;21,248148278;100;28,9554535844;100;30,221841;100;16,049471;100
08.09.2024 01:00;10,1327522556;100;19,3186061533;100;34,8014515999;100;30,984653;100;18,130989;100
08.09.2024 02:00;6,9786361419;100;12,8550461062;100;23,518402131;100;25,61487;100;14,879178;100
08.09.2024 03:00;1,693154101;100;8,6359082516;100;11,223047718;100;16,423774;100;8,625166;100
08.09.2024 04:00;0,5799272524;100;6,6844499001;100;7,5705787418;100;16,379689;100;10,095313;100
08.09.2024 05:00;0,220464492;100;5,8390858716;100;6,1759556154;100;13,509595;100;6,724529;100
08.09.2024 06:00;1,2933948646;100;6,3779363978;100;8,3542437509;100;15,117798;100;8,831654;100
08.09.2024 07:00;1,2789056;100;8,2020836849;100;10,1562514417;100;13,468027;100;7,847248;100
08.09.2024 08:00;3,965522282;100;12,7612416317;100;18,8205596786;100;15,585406;100;7,390456;100
08.09.2024 09:00;17,0092800739;100;21,963705084;100;47,9538850369;100;20,04853;100;8,735458;100
08.09.2024 10:00;21,5520743255;100;29,20569318;100;62,1372627494;100;30,322392;100;11,726376;100
08.09.2024 11:00;6,1662381643;100;13,051512543;100;22,4735244579;100;20,480528;100;10,664768;100
08.09.2024 12:00;11,8969676715;100;16,9094415136;100;35,0880081156;100;24,013685;100;9,912807;100
08.09.2024 13:00;16,8477002241;100;39,2127076748;100;64,9559936173;100;27,609643;100;12,465015;100
08.09.2024 14:00;13,3903289768;100;36,1906390311;100;56,6510617075;100;26,908773;100;12,755731;100
08.09.2024 15:00;11,7358683733;100;32,3451899726;100;50,2775968469;100;37,458869;100;14,085612;100
08.09.2024 16:00;11,1205189818;100;44,7243620917;100;61,7165150958;100;29,76265;100;13,946308;100
08.09.2024 17:00;9,2069206518;100;40,2172130899;100;54,2853878458;100;37,809627;100;17,575296;100
08.09.2024 18:00;1,862358873;100;6,4932059677;100;9,3388903257;100;32,699545;100;12,54859;100
08.09.2024 19:00;1,6488447313;100;6,9796173751;100;9,4990521244;100;25,930677;100;14,212947;100
08.09.2024 20:00;0,9883910234;100;7,9113740067;100;9,4216354905;100;26,261501;100;14,572742;100
08.09.2024 21:00;1,2561633168;100;5,2598671466;100;7,1792846946;100;19,373027;100;10,943295;100
08.09.2024 22:00;1,8994325015;100;7,6283597925;100;10,5306926547;100;18,017051;100;11,859487;100
08.09.2024 23:00;2,3627687881;100;6,9544874367;100;10,564798145;100;22,603344;100;15,449234;100
09.09.2024 00:00;0,4924367049;100;3,5263306444;100;4,2787739295;100;19,006916;100;11,953034;100
09.09.2024 01:00;0,301480659;100;2,9137521138;100;3,3744145607;100;20,694169;100;13,868145;100
09.09.2024 02:00;0,9882109354;100;4,598351706;100;6,1083380153;100;21,454915;100;14,36445;100
09.09.2024 03:00;1,5988140734;100;7,7021172011;100;10,1451051052;100;20,356253;100;13,238399;100
09.09.2024 04:00;0,2702208425;100;2,5456209214;100;2,9585183687;100;22,261469;100;13,813317;100
09.09.2024 05:00;0,8559289705;100;6,1569667385;100;7,4648262054;100;23,797755;100;15,816828;100
09.09.2024 06:00;11,3489997303;100;34,2570517561;100;51,598323344;100;24,552602;100;15,683719;100
09.09.2024 07:00;31,7786758494;100;37,2040794143;100;85,7618961122;100;21,401382;100;11,857091;100
09.09.2024 08:00;48,8639113689;100;66,9199696269;100;141,5840261985;100;30,335952;100;17,520834;100
09.09.2024 09:00;27,5095049639;100;49,6714869243;100;91,7060105091;100;26,983218;100;18,154259;100
09.09.2024 10:00;4,0476570895;100;16,813861323;100;22,9986813558;100;23,520428;100;17,049988;100
09.09.2024 11:00;4,7137686053;100;15,8392366622;100;23,0418750911;100;19,051858;100;14,089307;100
09.09.2024 12:00;11,0089099113;100;31,8010584687;100;48,6226728131;100;11,950845;100;5,646484;100
09.09.2024 13:00;8,4631457991;100;29,5689683693;100;42,5006551504;100;26,734227;100;13,232582;100
09.09.2024 14:00;3,5228323804;100;14,694008362;100;20,0768962392;100;24,041219;100;11,051524;100
09.09.2024 15:00;7,9191262239;100;19,8856463008;100;31,9860711709;100;17,690264;100;7,160003;100
09.09.2024 16:00;10,659294565;100;23,6128348818;100;39,9002369771;100;9,670533;100;5,508711;100
09.09.2024 17:00;9,7696628683;100;22,1355042018;100;37,0635490645;100;4,760447;100;1,283873;100
09.09.2024 18:00;5,8948288948;100;12,9758269676;100;21,9831255188;100;2,640211;100;1,016286;100
09.09.2024 19:00;8,3200385311;100;11,0410320808;100;23,7540509564;100;-0,249205;100;-1,42244;100
09.09.2024 20:00;9,8803663009;100;13,7150097247;100;28,8122094324;100;2,05454;100;1,142686;100
09.09.2024 21:00;6,4726794741;100;14,4320846722;100;24,3223389087;100;3,706921;100;2,815813;100
09.09.2024 22:00;11,8787311175;100;57,5740665114;100;75,7247676589;100;0,822376;100;-0,318771;100
09.09.2024 23:00;;0;;0;;0;2,01371;100;0,504992;100
10.09.2024 00:00;;0;;0;;0;3,313939;100;2,023177;100
10.09.2024 01:00;;0;;0;;0;3,967682;100;3,429868;100
10.09.2024 02:00;;0;;0;;0;0,09656;100;-1,229108;100
10.09.2024 03:00;;0;;0;;0;0,012101;100;-0,996554;100
10.09.2024 04:00;;0;;0;;0;0,021989;100;-0,291644;100
10.09.2024 05:00;3,8755056839;100;31,5811568379;100;37,5029295229;100;1,34695;100;0,976086;100
10.09.2024 06:00;4,9460561699;100;28,8867449479;100;36,4443187755;100;-0,166799;100;-0,754593;100
10.09.2024 07:00;7,5145178186;100;29,8890359873;100;41,3712192142;100;2,87127;100;1,698243;100
10.09.2024 08:00;7,2012763458;100;45,6771097926;100;56,6806600489;100;3,246041;100;1,77414;100
10.09.2024 09:00;7,0350674159;100;31,1485863904;100;41,8981694018;100;0,429757;100;-0,832861;100
10.09.2024 10:00;7,862812693;100;27,4099930061;100;39,424370801;100;-1,367639;100;-2,638371;100
10.09.2024 11:00;8,7012010919;100;21,9461188786;100;35,2415541469;100;-1,686825;100;-3,028004;100
10.09.2024 12:00;6,5189999645;100;22,2801691076;100;32,2412010534;100;3,588677;100;3,04103;100
10.09.2024 13:00;12,8157849521;100;29,0066917729;100;48,5892111797;100;1,185618;100;-0,065191;100
10.09.2024 14:00;18,0026253651;100;25,4083763708;100;52,9163879287;100;0,961364;100;-0,742524;100
10.09.2024 15:00;17,835251444;100;24,7445047903;100;51,9967689967;100;1,263748;100;0,55134;100
10.09.2024 16:00;13,4484924709;100;20,013620912;100;40,5629174075;100;2,819554;100;1,578015;100
10.09.2024 17:00;8,8645735384;100;16,460763718;100;30,0058320847;100;3,610723;100;2,501647;100
10.09.2024 18:00;9,1256811021;100;15,1201717633;100;29,0642124873;100;1,617266;100;-0,094058;100
10.09.2024 19:00;14,9875437306;100;16,0358488215;100;38,9368156419;100;6,06767;100;2,66981;100
10.09.2024 20:00;9,5698553955;100;17,5150860658;100;32,1378251101;100;0,968834;100;-3,413387;100
10.09.2024 21:00;2,9923696085;100;11,2614774789;100;15,8338182407;100;1,300706;100;-0,926412;100
10.09.2024 22:00;5,3650531169;100;12,5908103953;100;20,7886115579;100;-0,816085;100;-3,280049;100
10.09.2024 23:00;2,3824774326;100;6,1896476088;100;9,8300731258;100;2,448815;100;0,066852;100
11.09.2024 00:00;4,7289787616;100;8,1726228019;100;15,3985023497;100;8,65339;100;3,011299;100
11.09.2024 01:00;1,3887683599;100;3,2644418971;100;5,386479951;100;2,395952;100;-0,420488;100
11.09.2024 02:00;0,7079384021;100;2,6644468878;100;3,7461767663;100;6,758345;100;4,535893;100
11.09.2024 03:00;0,7319735266;100;2,6814215006;100;3,7998770493;100;2,371597;100;0,154805;100
11.09.2024 04:00;0,115894409;100;1,6756654654;100;1,8527521224;100;4,836257;100;3,562451;100
11.09.2024 05:00;3,2645610205;100;5,344322431;100;10,3325716703;100;7,521708;100;4,826044;100
11.09.2024 06:00;13,9058657821;100;17,8818308775;100;39,1299937926;100;8,373857;100;-1,394869;100
11.09.2024 07:00;17,5324893653;100;26,4497241153;100;53,2393678654;100;16,954431;100;3,227035;100
11.09.2024 08:00;5,7284590728;100;9,675480955;100;18,4285664182;100;10,425978;100;2,701577;100
11.09.2024 09:00;3,1973423806;100;5,9070858985;100;10,7926250561;100;9,03935;100;0,632897;100
11.09.2024 10:00;2,3948769224;100;4,8117389913;100;8,4711109287;100;12,293118;100;-0,072688;100
11.09.2024 11:00;;0;;0;;0;7,409475;100;0,943996;100
11.09.2024 12:00;;0;;0;;0;9,923702;100;2,831425;100
11.09.2024 13:00;1,5721125864;100;3,7720208397;100;6,1742088717;100;13,979229;100;3,940679;100
11.09.2024 14:00;2,9618638034;100;4,2740011386;100;8,7997290301;100;10,818098;100;1,554947;100
11.09.2024 15:00;3,858896821;100;5,9536070796;100;11,850001422;100;12,206276;100;3,956171;100
11.09.2024 16:00;3,9006735329;100;6,1995876605;100;12,1598168188;100;11,102793;100;1,337651;100
11.09.2024 17:00;4,2307610976;100;9,0778175126;100;15,5424204698;100;10,323728;100;5,023422;100
11.09.2024 18:00;1,9603158455;100;6,3344175965;100;9,3297802084;100;8,764202;100;4,441409;100
11.09.2024 19:00;1,4107740344;100;7,0421287843;100;9,1977915088;100;6,229003;100;2,853492;100
11.09.2024 20:00;2,0632402919;100;8,1683958644;100;11,3210270303;100;3,350882;100;0,016215;100
11.09.2024 21:00;3,3357110681;100;9,8685803044;100;14,9655468165;100;5,927623;100;1,99205;100
11.09.2024 22:00;1,9244727741;100;3,8557807667;100;6,7963751656;100;1,959765;100;-1,166828;100
11.09.2024 23:00;1,0880622824;100;1,6054837705;100;3,268042938;100;6,298965;100;3,42841;100
12.09.2024 00:00;0,894249775;100;0,6516339012;100;2,0180475574;100;2,458711;100;-0,723196;100
12.09.2024 01:00;0,0843803829;100;0,3387076678;100;0,4676408929;100;2,153135;100;-0,367694;100
12.09.2024 02:00;-0,0466761971;100;0,519193573;100;0,4478723438;100;2,718769;100;0,694611;100
12.09.2024 03:00;0,2357203865;100;0,4871729182;100;0,8473536688;100;0,711684;100;-1,187945;100
12.09.2024 04:00;0,3495795389;100;0,1129633594;100;0,6471208948;100;4,580212;100;3,110166;100
12.09.2024 05:00;0,4906908558;100;1,4549975317;100;2,2047731593;100;2,980332;100;1,089363;100
